row,col,Well,Flight,Unit,Board,Inhibitor,Supply.I.mA,Time,Parabola,Construct,LED.trigger,Condition,ConversionRate,IntegratedIntensity,RedMeanIntensity,Green_Red_Mean_Intensity,Green_Red_Mean_Intensity_norm_Green_Mean_Intensity,Temp.Board.1,Temp.Board.2,Temp.LED,Pressure.mbar,Gravity.X.mg,Gravity.Y.mg,Gravity.Z.mg,Supply.U.mV
C,3,C3,2,101,2,Gd3+,603.99,2021-06-17 10:10:17,2,CaMPARI2,1,Pre-Parabola,0.01376468,181.8307,0.6978656,0.494753,0.01681609,36.8,36.74,34.661,998,-2.3175,-3.93,1037.7125,23754.2275
C,3,C3,2,102,1,Thapsigargin,613.425,2021-06-17 10:10:15,2,CaMPARI2,1,Pre-Parabola,0.09384196,325.0521,0.8801999,0.7305397,0.0258106,36.80025,36.8,34.7215,1049.6025,6.2875,21.21,1060.955,23741.635
C,3,C3,2,102,2,Flunarizine,613.425,2021-06-17 10:10:15,2,CaMPARI2,1,Pre-Parabola,0.007827307,1325.738,0.8198364,0.8551646,0.03175695,36.80025,36.8,34.7215,1049.6025,6.2875,21.21,1060.955,23741.635
C,3,C3,2,103,1,Ruthenium Red,594.1725,2021-06-17 10:10:16,2,CaMPARI2,1,Pre-Parabola,0.01445272,165.0528,0.6957788,0.4548367,0.01517189,36.78475,36.8005,34.76825,1004,-3.6625,-12.015,1047.16,23718.52
C,3,C3,2,103,2,GSK2193874,594.1725,2021-06-17 10:10:16,2,CaMPARI2,1,Pre-Parabola,0.01855369,287.8578,0.7912348,1.011344,0.03979744,36.78475,36.8005,34.76825,1004,-3.6625,-12.015,1047.16,23718.52
C,3,C3,2,104,1,BAPTA,616.0375,2021-06-17 10:10:15,2,CaMPARI2,1,Pre-Parabola,0.01865093,427.6681,0.7234275,0.69888,0.02326426,36.7395,36.77975,34.53625,1039.9875,-13.31,-5.5025,1036.105,23590.295
C,3,C3,2,104,2,DMSO,616.0375,2021-06-17 10:10:15,2,CaMPARI2,1,Pre-Parabola,0.01499252,297.4585,0.7475819,0.4909189,0.01539665,36.7395,36.77975,34.53625,1039.9875,-13.31,-5.5025,1036.105,23590.295
C,3,C3,3,101,1,None,NA,NA,2,CaMPARI2,1,Pre-Parabola,0.01686065,288.5014,0.7955164,0.6855083,0.02799285,NA,NA,NA,NA,NA,NA,NA,NA
C,3,C3,3,101,2,Gd3+,NA,NA,2,CaMPARI2,1,Pre-Parabola,0.02204539,294.5427,0.6816333,0.4991932,0.0185349,NA,NA,NA,NA,NA,NA,NA,NA
C,3,C3,3,102,1,Thapsigargin,612.9875,2021-06-17 10:18:12,2,CaMPARI2,1,Pre-Parabola,0.09612417,486.0236,0.9933754,0.8169281,0.03070231,36.804,36.8,34.82475,1038,2.62,28.43,1044.4525,23745.43
C,3,C3,3,102,2,Flunarizine,612.9875,2021-06-17 10:18:12,2,CaMPARI2,1,Pre-Parabola,0.01615549,368.2544,0.839558,0.6166337,0.02212012,36.804,36.8,34.82475,1038,2.62,28.43,1044.4525,23745.43
C,3,C3,3,103,1,Ruthenium Red,590.37,2021-06-17 10:18:10,2,CaMPARI2,1,Pre-Parabola,0.0194498,555.5638,0.6594012,0.4499721,0.01744979,36.83175,36.819,35.034,1000,4.0025,-6.7325,1028.99,23806.3225
C,3,C3,3,103,2,GSK2193874,590.37,2021-06-17 10:18:10,2,CaMPARI2,1,Pre-Parabola,0.02295117,431.0009,0.6770117,0.5893913,0.02205921,36.83175,36.819,35.034,1000,4.0025,-6.7325,1028.99,23806.3225
C,3,C3,3,104,1,BAPTA,616.36,2021-06-17 10:18:11,2,CaMPARI2,1,Pre-Parabola,0.006455783,142.3968,0.6990092,0.4233598,0.02054294,36.8005,36.7995,34.69175,1052.5325,-3.8575,-1.14,1023.76,23549.9875
C,3,C3,3,104,2,DMSO,616.36,2021-06-17 10:18:11,2,CaMPARI2,1,Pre-Parabola,0.01663471,244.8892,0.7081913,0.548781,0.01797141,36.8005,36.7995,34.69175,1052.5325,-3.8575,-1.14,1023.76,23549.9875
C,4,C4,1,101,1,None,NA,NA,2,CaMPARI2,2,Pre-Parabola,0.0128776,150.6874,0.6636885,0.4847201,0.0190706,NA,NA,NA,NA,NA,NA,NA,NA
C,4,C4,1,101,2,Gd3+,NA,NA,2,CaMPARI2,2,Pre-Parabola,0.02280079,147.2275,0.7694961,0.4664577,0.01508739,NA,NA,NA,NA,NA,NA,NA,NA
C,4,C4,1,102,1,Thapsigargin,616.7075,2021-06-17 10:15:20,2,CaMPARI2,2,Pre-Parabola,0.06705616,558.2191,0.7936894,0.612834,0.0287176,36.804,36.8,35.36425,1051,13.4775,30.3725,1024.7125,23662.17
C,4,C4,1,102,2,Flunarizine,616.7075,2021-06-17 10:15:20,2,CaMPARI2,2,Pre-Parabola,0.007970711,584.2532,0.7197127,0.6085735,0.02195567,36.804,36.8,35.36425,1051,13.4775,30.3725,1024.7125,23662.17
C,4,C4,1,103,1,Ruthenium Red,590.8125,2021-06-17 10:15:20,2,CaMPARI2,2,Pre-Parabola,0.01954591,512.0255,0.7610581,0.5345724,0.01798815,36.7055,36.7,34.63725,1004,-0.715,8.6225,1031.3025,23799.6525
C,4,C4,1,103,2,GSK2193874,590.8125,2021-06-17 10:15:20,2,CaMPARI2,2,Pre-Parabola,0.03766734,305.2383,0.8058926,0.7335221,0.02385444,36.7055,36.7,34.63725,1004,-0.715,8.6225,1031.3025,23799.6525
C,4,C4,1,104,1,BAPTA,616.5775,2021-06-17 10:15:19,2,CaMPARI2,2,Pre-Parabola,0.0166315,420.9857,0.7729121,0.6837516,0.02096403,36.6425,36.7,34.4545,1046,-10.39,2.965,986.66,23577.07
C,4,C4,1,104,2,DMSO,616.5775,2021-06-17 10:15:19,2,CaMPARI2,2,Pre-Parabola,0.0122829,269.3171,1.539287,0.5558485,0.01724595,36.6425,36.7,34.4545,1046,-10.39,2.965,986.66,23577.07
C,4,C4,2,101,1,None,604.92,2021-06-17 10:10:25,2,CaMPARI2,2,Pre-Parabola,0.01958316,278.9644,0.8041456,0.6391785,0.01973142,36.8,36.7,34.90975,998,-2.595,2.56,1018.29,23756.355
C,4,C4,2,101,2,Gd3+,604.92,2021-06-17 10:10:25,2,CaMPARI2,2,Pre-Parabola,0.0126156,418.6681,0.7163932,0.4637095,0.01681543,36.8,36.7,34.90975,998,-2.595,2.56,1018.29,23756.355
C,4,C4,2,102,1,Thapsigargin,612.4625,2021-06-17 10:10:23,2,CaMPARI2,2,Pre-Parabola,0.1103286,357.6663,0.9375394,0.7543062,0.0263736,36.8,36.799,35.02275,1049.925,7.7975,27.4075,1044.285,23742.9
C,4,C4,2,102,2,Flunarizine,612.4625,2021-06-17 10:10:23,2,CaMPARI2,2,Pre-Parabola,0.01503656,417.3437,0.6963634,0.5398988,0.01884561,36.8,36.799,35.02275,1049.925,7.7975,27.4075,1044.285,23742.9
C,4,C4,2,103,1,Ruthenium Red,592.075,2021-06-17 10:10:24,2,CaMPARI2,2,Pre-Parabola,0.004187309,450.3718,0.6922925,0.448548,0.01573257,36.7085,36.8,35.00975,1004,-3.2,-10.725,1021.3625,23720.5325
C,4,C4,2,103,2,GSK2193874,592.075,2021-06-17 10:10:24,2,CaMPARI2,2,Pre-Parabola,0.03875731,230.4647,0.7186959,0.508437,0.01955921,36.7085,36.8,35.00975,1004,-3.2,-10.725,1021.3625,23720.5325
C,4,C4,2,104,1,BAPTA,615.815,2021-06-17 10:10:23,2,CaMPARI2,2,Pre-Parabola,0.02857352,156.1788,0.6527346,0.4759112,0.01880614,36.7,36.70475,34.7565,1040,-12.5575,-2.28,1015.6325,23590.3525
C,4,C4,2,104,2,DMSO,615.815,2021-06-17 10:10:23,2,CaMPARI2,2,Pre-Parabola,0.01381161,251.2583,0.6826773,0.5327241,0.01745993,36.7,36.70475,34.7565,1040,-12.5575,-2.28,1015.6325,23590.3525
C,4,C4,3,101,1,None,NA,NA,2,CaMPARI2,2,Pre-Parabola,0.01083238,703.6241,0.7036219,0.5377529,0.02417655,NA,NA,NA,NA,NA,NA,NA,NA
C,4,C4,3,101,2,Gd3+,NA,NA,2,CaMPARI2,2,Pre-Parabola,0.01291346,591.6584,1.023397,0.8502471,0.02864061,NA,NA,NA,NA,NA,NA,NA,NA
C,4,C4,3,102,1,Thapsigargin,612.6075,2021-06-17 10:18:20,2,CaMPARI2,2,Pre-Parabola,0.1080259,343.9239,0.9020841,0.7112838,0.02539829,36.8,36.8,35.12375,1038,3.305,25.93,1034.75,23743.6475
C,4,C4,3,102,2,Flunarizine,612.6075,2021-06-17 10:18:20,2,CaMPARI2,2,Pre-Parabola,0.01146935,243.8543,0.7594616,0.574086,0.02627785,36.8,36.8,35.12375,1038,3.305,25.93,1034.75,23743.6475
C,4,C4,3,103,1,Ruthenium Red,591.2125,2021-06-17 10:18:18,2,CaMPARI2,2,Pre-Parabola,0.01305116,441.6467,0.6658573,0.4968015,0.01834346,36.80425,36.8,35.28,1000,7.13,-12.51,1008.32,23804.655
C,4,C4,3,103,2,GSK2193874,591.2125,2021-06-17 10:18:18,2,CaMPARI2,2,Pre-Parabola,0.02452313,740.874,0.7738715,0.6945737,0.02122161,36.80425,36.8,35.28,1000,7.13,-12.51,1008.32,23804.655
C,4,C4,3,104,1,BAPTA,618.05,2021-06-17 10:18:19,2,CaMPARI2,2,Pre-Parabola,0.01283369,204.916,0.7455164,0.4576233,0.01941952,36.8,36.79075,34.921,1052.8675,-2.3925,0.39,1008.34,23547.6875
C,4,C4,3,104,2,DMSO,618.05,2021-06-17 10:18:19,2,CaMPARI2,2,Pre-Parabola,0.01026245,268.6363,0.7684693,0.5922533,0.02032931,36.8,36.79075,34.921,1052.8675,-2.3925,0.39,1008.34,23547.6875
C,5,C5,1,101,1,None,NA,NA,2,CaMPARI2,1,Pull-up,0.005270817,146.9154,0.6376215,0.4323778,0.01743752,NA,NA,NA,NA,NA,NA,NA,NA
C,5,C5,1,101,2,Gd3+,NA,NA,2,CaMPARI2,1,Pull-up,0.01252866,269.5725,0.7421402,0.5172714,0.02004174,NA,NA,NA,NA,NA,NA,NA,NA
C,5,C5,1,102,1,Thapsigargin,621.125,2021-06-17 10:16:06,2,CaMPARI2,1,Pull-up,0.06601316,490.3576,1.261592,0.9768633,0.04808879,36.9045,36.90325,35.08325,1050.95,3.7925,164.395,1892.905,23665.7925
C,5,C5,1,102,2,Flunarizine,621.125,2021-06-17 10:16:06,2,CaMPARI2,1,Pull-up,0.01550593,6696.353,1.559505,1.255308,0.06237697,36.9045,36.90325,35.08325,1050.95,3.7925,164.395,1892.905,23665.7925
C,5,C5,1,103,1,Ruthenium Red,593.135,2021-06-17 10:16:06,2,CaMPARI2,1,Pull-up,0.005784781,420.2007,0.6960301,0.5143228,0.02108555,36.90075,36.889,34.392,1003,-6.33,147.5425,1877.6625,23788.0375
C,5,C5,1,103,2,GSK2193874,593.135,2021-06-17 10:16:06,2,CaMPARI2,1,Pull-up,0.04262837,550.175,0.8494304,0.7171454,0.01350651,36.90075,36.889,34.392,1003,-6.33,147.5425,1877.6625,23788.0375
C,5,C5,1,104,1,BAPTA,620.3725,2021-06-17 10:16:07,2,CaMPARI2,1,Pull-up,0.01622369,314.0966,0.7097328,0.6672429,0.01981955,36.875,36.88275,34.25975,1045.0725,-23.95,146.885,1859.52,23575.5175
C,5,C5,1,104,2,DMSO,620.3725,2021-06-17 10:16:07,2,CaMPARI2,1,Pull-up,0.01559332,1859.037,0.6297154,0.5612695,0.01917356,36.875,36.88275,34.25975,1045.0725,-23.95,146.885,1859.52,23575.5175
C,5,C5,2,101,1,None,606.135,2021-06-17 10:14:08,2,CaMPARI2,1,Pull-up,0.01129341,334.8777,0.727356,0.5521975,0.01960286,36.89525,36.867,34.57725,995,-3.9275,164.4425,1842.9325,23761.76
C,5,C5,2,101,2,Gd3+,606.135,2021-06-17 10:14:08,2,CaMPARI2,1,Pull-up,0.01099855,284.0424,0.6834954,0.4970736,0.01758612,36.89525,36.867,34.57725,995,-3.9275,164.4425,1842.9325,23761.76
C,5,C5,2,102,1,Thapsigargin,617.6175,2021-06-17 10:14:08,2,CaMPARI2,1,Pull-up,0.07494897,379.3684,0.9165891,0.7366942,0.03079068,36.89875,36.87875,34.605,1047,0.8925,181.375,1891.36,23736.2875
C,5,C5,2,102,2,Flunarizine,617.6175,2021-06-17 10:14:08,2,CaMPARI2,1,Pull-up,0.009658542,277.8673,0.7376001,0.5832117,0.01757234,36.89875,36.87875,34.605,1047,0.8925,181.375,1891.36,23736.2875
C,5,C5,2,103,1,Ruthenium Red,594.3575,2021-06-17 10:14:09,2,CaMPARI2,1,Pull-up,0.01269163,151.6982,0.694371,0.5840477,0.0199052,36.88425,36.897,34.68475,1001,-7.895,143.08,1865.3725,23722.085
C,5,C5,2,103,2,GSK2193874,594.3575,2021-06-17 10:14:09,2,CaMPARI2,1,Pull-up,0.03215563,297.0025,0.848447,0.5959532,0.01792701,36.88425,36.897,34.68475,1001,-7.895,143.08,1865.3725,23722.085
C,5,C5,2,104,1,BAPTA,619.695,2021-06-17 10:14:08,2,CaMPARI2,1,Pull-up,0.01082976,197.9411,0.8054581,0.6341388,0.02196829,36.8665,36.875,34.47575,1037.0025,-21.1575,154.125,1850.735,23588.8575
C,5,C5,2,104,2,DMSO,619.695,2021-06-17 10:14:08,2,CaMPARI2,1,Pull-up,0.01138968,271.6081,0.7595713,0.5501385,0.01559725,36.8665,36.875,34.47575,1037.0025,-21.1575,154.125,1850.735,23588.8575
C,5,C5,3,101,1,None,NA,NA,2,CaMPARI2,1,Pull-up,0.004516066,2682.272,0.7693335,0.5856612,0.01897762,NA,NA,NA,NA,NA,NA,NA,NA
C,5,C5,3,101,2,Gd3+,NA,NA,2,CaMPARI2,1,Pull-up,0.01716221,341.0702,0.7067535,0.5938988,0.02406976,NA,NA,NA,NA,NA,NA,NA,NA
C,5,C5,3,102,1,Thapsigargin,617.115,2021-06-17 10:19:06,2,CaMPARI2,1,Pull-up,0.09285433,276.642,0.8282084,0.6360111,0.0245156,36.902,36.90175,34.858,1037.89,-6.1025,186.165,1891.95,23743.8775
C,5,C5,3,102,2,Flunarizine,617.115,2021-06-17 10:19:06,2,CaMPARI2,1,Pull-up,0.01238553,321.9219,0.7344407,0.5778196,0.02780827,36.902,36.90175,34.858,1037.89,-6.1025,186.165,1891.95,23743.8775
C,5,C5,3,103,1,Ruthenium Red,593.3275,2021-06-17 10:19:04,2,CaMPARI2,1,Pull-up,0.02054622,405.2483,0.7169719,0.5996317,0.02103254,36.904,36.90125,35.0205,999.1475,5.1875,146.495,1866.845,23807.2425
C,5,C5,3,103,2,GSK2193874,593.3275,2021-06-17 10:19:04,2,CaMPARI2,1,Pull-up,0.02795563,345.1932,0.6639167,0.5566455,0.01876454,36.904,36.90125,35.0205,999.1475,5.1875,146.495,1866.845,23807.2425
C,5,C5,3,104,1,BAPTA,620.215,2021-06-17 10:19:03,2,CaMPARI2,1,Pull-up,0.01080849,256.3337,0.7840996,0.6499881,0.02614227,36.901,36.9005,34.6925,1052,-9.0675,154.405,1843.715,23558.785
C,5,C5,3,104,2,DMSO,620.215,2021-06-17 10:19:03,2,CaMPARI2,1,Pull-up,0.02207559,361.6245,0.8011688,0.8868076,0.02816097,36.901,36.9005,34.6925,1052,-9.0675,154.405,1843.715,23558.785
C,6,C6,1,101,1,None,NA,NA,2,CaMPARI2,2,Pull-up,0.01155992,269.2153,0.7063287,0.493205,0.01754061,NA,NA,NA,NA,NA,NA,NA,NA
C,6,C6,1,101,2,Gd3+,NA,NA,2,CaMPARI2,2,Pull-up,0.01104222,169.2091,0.6455657,0.4915252,0.01706779,NA,NA,NA,NA,NA,NA,NA,NA
C,6,C6,1,102,1,Thapsigargin,616.14,2021-06-17 10:16:14,2,CaMPARI2,2,Pull-up,0.1022681,407.3912,0.8802716,0.7036647,0.02417517,36.97175,36.9495,35.398,1051,1.1575,206.1125,1786.99,23663.55
C,6,C6,1,102,2,Flunarizine,616.14,2021-06-17 10:16:14,2,CaMPARI2,2,Pull-up,0.03045586,715.509,0.6679024,0.5193444,0.02270818,36.97175,36.9495,35.398,1051,1.1575,206.1125,1786.99,23663.55
C,6,C6,1,103,1,Ruthenium Red,591.8525,2021-06-17 10:16:14,2,CaMPARI2,2,Pull-up,0.007102584,203.3693,0.6709476,0.4599914,0.01717908,36.9,36.89025,34.691,1003.0025,-2.3825,184.285,1700.19,23793.9025
C,6,C6,1,103,2,GSK2193874,591.8525,2021-06-17 10:16:14,2,CaMPARI2,2,Pull-up,0.02182005,246.3356,0.7836952,0.5515852,0.0191787,36.9,36.89025,34.691,1003.0025,-2.3825,184.285,1700.19,23793.9025
C,6,C6,1,104,1,BAPTA,618.31,2021-06-17 10:16:15,2,CaMPARI2,2,Pull-up,0.009672137,714.6153,0.7546129,0.7495043,0.02403456,36.801,36.82625,34.527,1045.335,-21.8,184.7975,1680.18,23580.8075
C,6,C6,1,104,2,DMSO,618.31,2021-06-17 10:16:15,2,CaMPARI2,2,Pull-up,0.003371403,372.8632,0.68916,0.5067622,0.01610957,36.801,36.82625,34.527,1045.335,-21.8,184.7975,1680.18,23580.8075
C,6,C6,2,101,1,None,604.83,2021-06-17 10:14:16,2,CaMPARI2,2,Pull-up,0.0175452,405.2098,0.7070773,0.5133335,0.01689734,36.8875,36.8,34.88725,995,-1.3525,205.9675,1743.9075,23757.045
C,6,C6,2,101,2,Gd3+,604.83,2021-06-17 10:14:16,2,CaMPARI2,2,Pull-up,0.008281274,239.4817,0.6705834,0.472764,0.01409353,36.8875,36.8,34.88725,995,-1.3525,205.9675,1743.9075,23757.045
C,6,C6,2,102,1,Thapsigargin,615.815,2021-06-17 10:14:16,2,CaMPARI2,2,Pull-up,0.08649372,329.2404,0.8405485,0.6745967,0.028923,36.89825,36.855,34.95575,1047,7.4425,217.66,1738.59,23739.9675
C,6,C6,2,102,2,Flunarizine,615.815,2021-06-17 10:14:16,2,CaMPARI2,2,Pull-up,0.008952498,664.3334,0.7583711,0.7412776,0.02790376,36.89825,36.855,34.95575,1047,7.4425,217.66,1738.59,23739.9675
C,6,C6,2,103,1,Ruthenium Red,592.82,2021-06-17 10:14:17,2,CaMPARI2,2,Pull-up,0.01235572,610.3003,0.7541988,0.5277847,0.0188843,36.8245,36.8965,34.996,1001.0025,0.2675,177.8425,1734.53,23724.6725
C,6,C6,2,103,2,GSK2193874,592.82,2021-06-17 10:14:17,2,CaMPARI2,2,Pull-up,0.01829528,487.915,0.6999141,0.6609555,0.02598258,36.8245,36.8965,34.996,1001.0025,0.2675,177.8425,1734.53,23724.6725
C,6,C6,2,104,1,BAPTA,617.875,2021-06-17 10:14:16,2,CaMPARI2,2,Pull-up,0.006610765,405.9908,0.8884252,0.6478487,0.02366127,36.8,36.80525,34.7675,1037.0525,-16.655,192.22,1708.29,23593.285
C,6,C6,2,104,2,DMSO,617.875,2021-06-17 10:14:16,2,CaMPARI2,2,Pull-up,0.006189112,343.5552,0.7009402,0.512802,0.01671284,36.8,36.80525,34.7675,1037.0525,-16.655,192.22,1708.29,23593.285
C,6,C6,3,101,1,None,NA,NA,2,CaMPARI2,2,Pull-up,0.006548747,163.6908,0.6921511,0.4602519,0.01574973,NA,NA,NA,NA,NA,NA,NA,NA
C,6,C6,3,101,2,Gd3+,NA,NA,2,CaMPARI2,2,Pull-up,0.01342094,111.7214,0.6381993,0.464929,0.01803156,NA,NA,NA,NA,NA,NA,NA,NA
C,6,C6,3,102,1,Thapsigargin,617.4175,2021-06-17 10:19:14,2,CaMPARI2,2,Pull-up,0.07700198,334.2956,0.8782927,0.7147194,0.03093115,36.9195,36.9005,35.16325,1037.9975,-5.735,224.73,1784.2475,23742.2675
C,6,C6,3,102,2,Flunarizine,617.4175,2021-06-17 10:19:14,2,CaMPARI2,2,Pull-up,0.01730059,305.1162,0.7563452,0.675051,0.02824962,36.9195,36.9005,35.16325,1037.9975,-5.735,224.73,1784.2475,23742.2675
C,6,C6,3,103,1,Ruthenium Red,591.0625,2021-06-17 10:19:12,2,CaMPARI2,2,Pull-up,0.01425244,580.7614,0.6927884,0.5494192,0.0220933,36.97025,36.94575,35.304,999.47,9.785,185.8225,1755.1875,23811.1525
C,6,C6,3,103,2,GSK2193874,591.0625,2021-06-17 10:19:12,2,CaMPARI2,2,Pull-up,0.01586013,454.7128,0.6720649,0.5279219,0.01988849,36.97025,36.94575,35.304,999.47,9.785,185.8225,1755.1875,23811.1525
C,6,C6,3,104,1,BAPTA,619.675,2021-06-17 10:19:11,2,CaMPARI2,2,Pull-up,0.006196199,282.8592,0.7703971,0.5994286,0.0225244,36.90425,36.9,34.981,1052,-7.8675,196.4925,1800.565,23550.045
C,6,C6,3,104,2,DMSO,619.675,2021-06-17 10:19:11,2,CaMPARI2,2,Pull-up,0.006077703,3238.95,0.7768116,0.9367551,0.0353145,36.90425,36.9,34.981,1052,-7.8675,196.4925,1800.565,23550.045
C,7,C7,1,101,1,None,NA,NA,2,CaMPARI2-F391W,NA,Histamine,0.46488,1306.388,1.338883,1.125129,0.0432111,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,1,101,2,Gd3+,NA,NA,2,CaMPARI2-F391W,NA,Histamine,0.481612,1101.666,1.237324,1.037377,0.03909584,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,1,102,1,Thapsigargin,NA,NA,2,CaMPARI2-F391W,NA,Histamine,0.1380129,449.0334,0.8978831,0.7713236,0.03640462,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,1,102,2,Flunarizine,NA,NA,2,CaMPARI2-F391W,NA,Histamine,0.1026157,427.8329,1.106982,0.8597374,0.02897846,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,1,103,1,Ruthenium Red,NA,NA,2,CaMPARI2-F391W,NA,Histamine,0.488364,923.8845,1.031692,0.8635963,0.03517246,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,1,103,2,GSK2193874,NA,NA,2,CaMPARI2-F391W,NA,Histamine,0.4071497,751.6934,1.07252,0.9002327,0.02721661,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,1,104,1,BAPTA,NA,NA,2,CaMPARI2-F391W,NA,Histamine,0.09874377,411.1534,0.9287022,0.7609527,0.02114547,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,1,104,2,DMSO,NA,NA,2,CaMPARI2-F391W,NA,Histamine,0.4651079,891.382,1.156903,0.907255,0.02948294,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,2,101,1,None,NA,NA,2,CaMPARI2-F391W,NA,Histamine,0.5123937,1248.115,1.384491,1.214461,0.04546855,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,2,101,2,Gd3+,NA,NA,2,CaMPARI2-F391W,NA,Histamine,0.5510429,1423.942,1.479843,1.277762,0.04664944,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,2,102,1,Thapsigargin,NA,NA,2,CaMPARI2-F391W,NA,Histamine,0.1531629,416.9022,0.9696166,0.8035107,0.03397239,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,2,102,2,Flunarizine,NA,NA,2,CaMPARI2-F391W,NA,Histamine,0.08453925,658.919,1.252796,0.951014,0.03068768,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,2,103,1,Ruthenium Red,NA,NA,2,CaMPARI2-F391W,NA,Histamine,0.4852224,977.9641,1.176208,0.9462673,0.0377935,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,2,103,2,GSK2193874,NA,NA,2,CaMPARI2-F391W,NA,Histamine,0.3719839,940.9249,1.161691,0.9698795,0.03546936,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,2,104,1,BAPTA,NA,NA,2,CaMPARI2-F391W,NA,Histamine,0.08397381,362.9122,0.9103974,0.7458113,0.02634417,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,2,104,2,DMSO,NA,NA,2,CaMPARI2-F391W,NA,Histamine,0.5869003,1230.828,1.335258,1.139815,0.03818926,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,3,101,1,None,NA,NA,2,CaMPARI2-F391W,NA,Histamine,0.5784235,1228.186,1.327906,1.140322,0.04397224,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,3,101,2,Gd3+,NA,NA,2,CaMPARI2-F391W,NA,Histamine,0.5694916,1282.895,1.276935,1.073363,0.03869906,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,3,102,1,Thapsigargin,NA,NA,2,CaMPARI2-F391W,NA,Histamine,0.1942992,502.3597,0.987953,0.8021189,0.03487612,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,3,102,2,Flunarizine,NA,NA,2,CaMPARI2-F391W,NA,Histamine,0.07527434,421.9039,0.759106,0.5890111,0.02193062,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,3,103,1,Ruthenium Red,NA,NA,2,CaMPARI2-F391W,NA,Histamine,0.556338,1126.394,1.356344,1.163108,0.04124501,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,3,103,2,GSK2193874,NA,NA,2,CaMPARI2-F391W,NA,Histamine,0.3144167,662.8873,1.140703,1.040105,0.03395525,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,3,104,1,BAPTA,NA,NA,2,CaMPARI2-F391W,NA,Histamine,0.05994235,288.4933,0.8299288,0.6395755,0.02502531,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,3,104,2,DMSO,NA,NA,2,CaMPARI2-F391W,NA,Histamine,0.5805868,1119.224,1.27512,1.074435,0.03841893,NA,NA,NA,NA,NA,NA,NA,NA
C,8,C8,1,101,1,None,NA,NA,2,GFP,NA,Pre-Parabola,0.0006615215,0,0.8659285,0.6786,0.009605837,NA,NA,NA,NA,NA,NA,NA,NA
C,8,C8,1,101,2,Gd3+,NA,NA,2,GFP,NA,Pre-Parabola,0.0008132285,0,0.7399235,0.6817391,0.009496785,NA,NA,NA,NA,NA,NA,NA,NA
C,8,C8,1,102,1,Thapsigargin,616.045,2021-06-17 10:15:04,2,GFP,NA,Pre-Parabola,0.0009661836,0,0,0.4024363,0.006387678,36.90025,36.89775,34.75525,1051,11.08,31.29,1090.1975,23665.045
C,8,C8,1,102,2,Flunarizine,616.045,2021-06-17 10:15:04,2,GFP,NA,Pre-Parabola,0.001364877,0,0.609,0.392029,0.005354417,36.90025,36.89775,34.75525,1051,11.08,31.29,1090.1975,23665.045
C,8,C8,1,103,1,Ruthenium Red,594.455,2021-06-17 10:15:04,2,GFP,NA,Pre-Parabola,0.0004903564,229.4763,0.7091428,0.4174154,0.004992705,36.867,36.8595,34.12075,1004,3.01,-0.21,1065.57,23792.8675
C,8,C8,1,103,2,GSK2193874,594.455,2021-06-17 10:15:04,2,GFP,NA,Pre-Parabola,0.002549019,0,0.622502,0.4398124,0.008055771,36.867,36.8595,34.12075,1004,3.01,-0.21,1065.57,23792.8675
C,8,C8,1,104,1,BAPTA,616.9275,2021-06-17 10:15:03,2,GFP,NA,Pre-Parabola,0.003396333,250.4058,0.6723189,0.4314905,0.005388755,36.854,36.8555,33.9795,1045.8475,-12.155,2.835,1047.34,23584.8325
C,8,C8,1,104,2,DMSO,616.9275,2021-06-17 10:15:03,2,GFP,NA,Pre-Parabola,0.001923077,93.99123,0.6529931,0.5529208,0.006523922,36.854,36.8555,33.9795,1045.8475,-12.155,2.835,1047.34,23584.8325
C,8,C8,2,101,1,None,604.5825,2021-06-17 10:10:09,2,GFP,NA,Pre-Parabola,0.002371264,264.4791,0.6173064,0.4238462,0.004786603,36.87375,36.857,34.38025,998,-4.9875,-1.2175,1030.755,23749.11
